"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-200-HI6-M","1256-203-HI7-M","1256-206-HI8-M","1256-209-HI10-M","1256-216-HI58-M","1256-219-HI59-M","1256-222-HI60-M","1256-225-HI61-M","1256-228-HI62-M","1256-232-HI63-M","1256-235-HI64-M","1256-238-HI65-M","1256-244-HI67-M","1256-247-HI68-M","1256-251-HI69-M","1256-254-HI70-M","1256-256-HIA-M","1256-259-HIB-M","1256-262-HICM","1256-269-HIE-M"
"c1a78a4dbf57fb5adeb1b786b07ca657","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Unclassified  Nannocystis",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"53333fe83247cce721c332a8ff2299b0","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Unclassified  Bdellovibrio",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"35b3175c0baf57f8410ffece333fafe1","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"f8ed2c8583a3598bc1d38d9bb2382450","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"64a5a6d22af822e920b7061395fdfef1","d__Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","Unclassified  Bradymonadales",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"600af22dc296445ae1142989dd300916","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"4ea1d6232c197957e0bfd8260d743b0f","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"565a70ffe94fdbe92d96073076fd6e2e","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"1c284548a0e6e841f5ed460a02474a2a","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"3d4cba0d33bc9eb6477c81a0767baefc","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"e321cef102280a9d9cceb8b99b23679a","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"9ba3ae9783c5f0ad250cbb2a655c2ab6","d__Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","UASB-TL25 uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9b2fcaecf4a0f1dfd8594718ccef74b4","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2530f2af38b351ab319c03ed7f6046cd","d__Bacteria","Myxococcota","Polyangia","Unclassified Polyangia","Unclassified Polyangia","Unclassified Polyangia","Unclassified Polyangia",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7228caf5b95d22f97088f92ceb720880","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"984b1011397a58452f4ccb3000cccaa0","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"0192ed55b963cc9054d7a9cdce465d6f","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"a66839753f785f0d91be3ac660c80f58","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_bacterium",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"5816f6eae64c63804423f95e88aed492","d__Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","Unclassified  PB19",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"60316cac5280dd5f3e23f1cb0823787a","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Unclassified  Pla3_lineage",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"887f19023eb859bbf96111decd075481","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified  Nitrospira",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"7e70ecc2165f52bf7877c10c9cde1cd8","d__Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f","PAUC26f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5bf72d338c9fab516c693fa02db2dc61","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22 uncultured_bacterium",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"21cbd3c382533e1ed614d117e7500e7c","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","Subgroup_23 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3c49e633a8335256346eee04ac1ac981","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Unclassified  Subgroup_10",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"dd83ff586eb36d605c38e8e0e0b3938c","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Subgroup_10 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8f32746ed645b9c38da38d6346c1dac4","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Subgroup_10 uncultured_bacterium",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"0766fbeea07c43c582e1f867fd48507d","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"829fc06b4ebbc304070ae136d0f75edc","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"166fc711dd4d37f914e9f30c806a48ae","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","Unclassified  CL500-3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10672ea8299ec6bb94d1d73cc6eff0b6","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","SM1A02 uncultured_bacterium",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"799a88887c068b801a76da04a598014b","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","SM1A02 uncultured_organism",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"46bc62456ab8d21014d3bc6ee395f53e","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","Urania-1B-19_marine_sediment_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"b28a625b7ff4fdb60a03aaf24d503c1e","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"2b8eadfd4ad117fa65c3cb8887c0418f","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"fd0e8986915ec7816a5eaa6fc72adfbd","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"43de566b971af5783ec98f098b828e69","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"ccbb01545b49cdd243413db72b262abb","d__Bacteria","Planctomycetota","028H05-P-BN-P5","028H05-P-BN-P5","028H05-P-BN-P5","028H05-P-BN-P5","028H05-P-BN-P5 uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"84d56eace153de4b749795a8c2766dc2","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Unclassified  Pla3_lineage",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adbcb7a4a52fa192925e2e6c859b9952","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"fef5c609b4600bdeccf70912335b4a83","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0693f845f2ca0fd81484e2cc0071d8b0","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"8d4becb3ddcd95798bc568eab1a33c93","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1b3ceb281a1d999e53467aa267d9cb85","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Unclassified  Ilumatobacter",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"c97d83a5ff686fb22d39a289391a1e58","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Unclassified  Ilumatobacter",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"9e69cf5d5724c2a6723dcc1cb21731d9","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"adcd9d759e0f91cf608264ecd3bcd7d6","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","Unclassified  BIrii41",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8458bfd26bf34600d94aa482fddb3667","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"66d08f19b56528ef87be5e65c0c08da2","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0
"2c87aedf54d987be86f343bad7c35c66","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,13,0,28,11,0,0,0,0,0,0,0,0,0,0
"4a1b084317dc217deb5b3499ba063587","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
"c0f7ac4630e14cf1730d7b0db507d02d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",6,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0
"8adeff96e26bce296286d192f9b3c7af","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,8,0,26,12,0,0,0,0,0,0,0,0,0,0
"a29d01f982e1c6c7e3cec4ebe1a6d75d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,9,0,5,5,0,0,0,0,0,0,0,0,0,0
"c3607ae9b610baf45692fe6d93be7a88","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"976df7fd2014ccd67d5adf180840b07b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",8,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0
"7ca32c0b0af5d9ed7f4a3fee0c15c1e7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0
"f961b370ebda19771eec30df76a90842","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,4,0,8,9,0,0,0,0,0,0,31,0,0,0
"c4db1c4e537783733fddb4a6f6ecf854","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"169c2461886f61ca6291a0cdbf1f0b6b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"600a147c59d1cfa6fee35220a300be10","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"7e86b817bbd6b452a98b3b2ca17fe870","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0
"23192d95a3e7a37156e9b683f3f32da0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0
"b3c49bd93a3949d783b76553ac009481","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"1035ab729a687aac820540400cd9e871","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0
"06fe8f7c93bcba01291ddb467b2bd9f8","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"8fa3b4cea60f038ae48b888f9dff5ac5","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Unclassified Xenococcaceae","Unclassified Xenococcaceae",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"2d6a414d11a5b05078d16044fd944018","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"4a523ffa32e1fe1766490e09fdc921a3","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"87ee781d44cf08ebc04252193061676a","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"b8d9947692e2dbf942e398bf24ad9068","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","DBS1","Unclassified  DBS1",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"6d85a7dd652b1d2daf6eccd4965d93f4","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Unclassified Rubritaleaceae","Unclassified Rubritaleaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"897ccc85ef4c8fc78418fa12ea0fb7dd","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","DBS1","Unclassified  DBS1",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"e51a074dc87e5d52fb7218652c2b6d42","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","Unclassified  DEV007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7cf3b899a3b6c06f3f60d871d1a3658c","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","DEV007 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"47dcdeb77160aba71ae74c45894e0c06","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Unclassified  Roseibacillus",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"53b538090cdf1d80048d1b78a919d495","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Unclassified  Roseibacillus",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"a7a2015d9e62aa5685bc61bbe74181f3","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","Unclassified  KI89A_clade",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"46f4499d550d986651d331565e692005","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","Unclassified  KI89A_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"32a6865c919a552b11ab304af85e22e0","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"74c049d9167b36cfd7ca7b7bacf3af68","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella","Unclassified  Marinicella",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"d313470be3a292482465a517d77d58b6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
"d27a7562d8147a98277137c6ea2a0c83","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
"198557024ff68287753d60dbaa7db219","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
"573e97e673257ddf83dba39eb3581eeb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
"34258d134f76bb7ab8f4e93690cc2a5f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
"52ff1aeb82c4351d46ffea68698d58e5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
"c2cf3cfc0a316826cdc00a7fa750230a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
"df202333594c7d2cf335d63396185592","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Unclassified  Psychrobacter",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"2dc14cf87db0f8590b1342914f99854d","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","Unclassified  Babeliales",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"f5c57ededb9a70533f81a97de34f78ca","d__Bacteria","Bacteroidota","Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"e3820c54190f02977672681dcf89c536","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"dbfd70776067758f1827d60d99fba78b","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"01f75da59e6ab7967b31ce6e19227b10","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","Zeaxanthinibacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0
"e042502d5300cb78abab60778383c39a","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"c906ec872fab64f0130c5a1231b45a46","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Unclassified  Wenyingzhuangia",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"dcf95986c2eba6b71705bb2242769e64","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8bc3eaba1e299334ebbe6e3a628df1d4","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutibacter","Unclassified  Lutibacter",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"bb03c3ccf66a80410a9abe72e8d2e998","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella","Unclassified  Flavicella",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"ed6440837736ccb7dc3461665799221a","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Unclassified  Polaribacter",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3d940646f818b8c7f0abb77d1535e4f6","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unclassified  Tenacibaculum",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"93f614e3e2a7619084b588e5b16aed7a","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Unclassified  Winogradskyella",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"43c737e4bdfdf3743565740a319a700c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gramella","Unclassified  Gramella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
