"","p","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","model","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"c385bdbc719453af32ccf4de8a28e7c5",2.02702702702703e-05,0.0112612612612613,0.00109905557425234,7.07639606265202e-05,0.0168184250665955,0.0397301607168501,0.0251622437032375,0.0621942097173033,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA
"f1d12b10990c9439efce13871278f5b7",2.02702702702703e-05,0.0112612612612613,0.00109905557425234,7.07639606265202e-05,0.0168184250665955,0.0397301607168501,0.0251622437032375,0.0621942097173033,"neutral","d__Bacteria","Patescibacteria","ABY1","Candidatus_Kuenenbacteria","Candidatus_Kuenenbacteria",NA,NA
"949e650ce43037e08de87aad1fe9937a",2.13963963963964e-05,0.00900900900900901,0.00116008166099406,7.8315796688463e-05,0.0169311283759637,0.0418905418581852,0.0268539419906904,0.0647862114217122,"neutral","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","KCLunmb-38-53",NA,NA
"b4cd71275e50ccd2d9d45685b3088d1d",2.13963963963964e-05,0.00225225225225225,0.00116008166099406,7.8315796688463e-05,0.0169311283759637,0.0418905418581852,0.0268539419906904,0.0647862114217122,"neutral","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Prochloraceae",NA,NA
"0c7bf64dcb689ecc92bbe9701c5ea01e",2.25225225225225e-05,0.00675675675675676,0.00122110432187228,8.61995662117416e-05,0.0170434930010245,0.0440460650751015,0.0285542794549484,0.0673599414403132,"neutral","d__Bacteria","Armatimonadota","uncultured","uncultured","uncultured",NA,NA
"0d6cadcd7a3498d7976ad3fd2a3fe70d",2.25225225225225e-05,0.0112612612612613,0.00122110432187228,8.61995662117416e-05,0.0170434930010245,0.0440460650751015,0.0285542794549484,0.0673599414403132,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae",NA,NA
"6815289d15e8ba5335b301cf82e4502a",2.25225225225225e-05,0.0045045045045045,0.00122110432187228,8.61995662117416e-05,0.0170434930010245,0.0440460650751015,0.0285542794549484,0.0673599414403132,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiales",NA,NA
"690623ceaf81d414ddf243ff43f18b54",2.25225225225225e-05,0.0157657657657658,0.00122110432187228,8.61995662117416e-05,0.0170434930010245,0.0440460650751015,0.0285542794549484,0.0673599414403132,"neutral","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","MSB-3C8",NA,NA
"a9160eb1e813dd1a33643062c5820b21",2.25225225225225e-05,0.0112612612612613,0.00122110432187228,8.61995662117416e-05,0.0170434930010245,0.0440460650751015,0.0285542794549484,0.0673599414403132,"neutral","d__Bacteria","LCP-89","LCP-89","LCP-89","LCP-89",NA,NA
"bcbf5dfb9d8a8dd41f04df734a5a92b0",2.25225225225225e-05,0.00675675675675676,0.00122110432187228,8.61995662117416e-05,0.0170434930010245,0.0440460650751015,0.0285542794549484,0.0673599414403132,"neutral","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae",NA,NA
"36f155adbcf1c1411f40e34e55ff0415",2.36486486486486e-05,0.0112612612612613,0.00128212355705383,9.44091079393229e-05,0.0171555251033638,0.0461967412858808,0.0302623622186308,0.0699163152997428,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified Defluviicoccales",NA,NA
"a4696c128cc400f44238aa4830e45e95",2.36486486486486e-05,0.0045045045045045,0.00128212355705383,9.44091079393229e-05,0.0171555251033638,0.0461967412858808,0.0302623622186308,0.0699163152997428,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"b38371c22dfcfdd8602d56b01113be5d",2.36486486486486e-05,0.00900900900900901,0.00128212355705383,9.44091079393229e-05,0.0171555251033638,0.0461967412858808,0.0302623622186308,0.0699163152997428,"neutral","d__Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"13894082ed022296820c0a2d51633f39",2.47747747747748e-05,0.0045045045045045,0.00134313936670555,0.000102938448037958,0.0172672306571436,0.0483425813842785,0.0319773968020994,0.0724561480802626,"neutral","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae",NA,NA
"3a9bb4dabd82361ffe7a98f4ee8e1041",2.47747747747748e-05,0.0112612612612613,0.00134313936670555,0.000102938448037958,0.0172672306571436,0.0483425813842785,0.0319773968020994,0.0724561480802626,"neutral","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Waddliaceae",NA,NA
"7ade7a74fe56badc5a31c63635112234",2.47747747747748e-05,0.00900900900900901,0.00134313936670555,0.000102938448037958,0.0172672306571436,0.0483425813842785,0.0319773968020994,0.0724561480802626,"neutral","d__Bacteria","Cyanobacteria","Cyanobacteriia","Limnotrichales","Limnotrichaceae",NA,NA
"818fc6750c53055bb39f79ef6ba61b14",2.47747747747748e-05,0.00225225225225225,0.00134313936670555,0.000102938448037958,0.0172672306571436,0.0483425813842785,0.0319773968020994,0.0724561480802626,"neutral","d__Bacteria","Spirochaetota","Unclassified Spirochaetota","Unclassified Spirochaetota","Unclassified Spirochaetota",NA,NA
"8d364ebaafea87f53c6ce27149cecd90",2.47747747747748e-05,0.00675675675675676,0.00134313936670555,0.000102938448037958,0.0172672306571436,0.0483425813842785,0.0319773968020994,0.0724561480802626,"neutral","d__Bacteria","TA06","TA06","TA06","TA06",NA,NA
"53c6768700b9976f6e341e4d5cb508bc",2.59009009009009e-05,0.00675675675675676,0.0014041517509943,0.000111781792205894,0.0173786154569944,0.0504835962395781,0.0336986750519943,0.0749801694873323,"neutral","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Unclassified Chthoniobacterales",NA,NA
"648e1bb520dfbab3d71293a2bd973ce6",2.59009009009009e-05,0.00675675675675676,0.0014041517509943,0.000111781792205894,0.0173786154569944,0.0504835962395781,0.0336986750519943,0.0749801694873323,"neutral","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Unclassified Solirubrobacterales",NA,NA
"b07fbb3ca10e71d70c9f794186f51e66",2.59009009009009e-05,0.0247747747747748,0.0014041517509943,0.000111781792205894,0.0173786154569944,0.0504835962395781,0.0336986750519943,0.0749801694873323,"above","d__Bacteria","Myxococcota","Unclassified Myxococcota","Unclassified Myxococcota","Unclassified Myxococcota",NA,NA
"bc4111224af7c2144fdfe5932e831829",2.59009009009009e-05,0.0157657657657658,0.0014041517509943,0.000111781792205894,0.0173786154569944,0.0504835962395781,0.0336986750519943,0.0749801694873323,"neutral","d__Bacteria","Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota",NA,NA
"cd2a42f453b1923990cdc8ae6fe61e84",2.59009009009009e-05,0.0045045045045045,0.0014041517509943,0.000111781792205894,0.0173786154569944,0.0504835962395781,0.0336986750519943,0.0749801694873323,"neutral","d__Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"d3c6db97a3fb3c7b65cddc817f413976",2.59009009009009e-05,0.00900900900900901,0.0014041517509943,0.000111781792205894,0.0173786154569944,0.0504835962395781,0.0336986750519943,0.0749801694873323,"neutral","d__Bacteria","Patescibacteria","WWE3","WWE3","WWE3",NA,NA
"1dba666af844ba50aa9e9d1c30258db3",2.7027027027027e-05,0.0112612612612613,0.00146516071008688,0.000120933518202909,0.0174896851254851,0.0526197966966463,0.035425561866002,0.0774890361269505,"neutral","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","Unclassified MSBL9",NA,NA
"2adc1ba3d834300ee8a43419ffa00534",2.7027027027027e-05,0.0112612612612613,0.00146516071008688,0.000120933518202909,0.0174896851254851,0.0526197966966463,0.035425561866002,0.0774890361269505,"neutral","d__Bacteria","Acidobacteriota","Blastocatellia","Unclassified Blastocatellia","Unclassified Blastocatellia",NA,NA
"4a16075d37f7834afbbaf15eaea1f3b8",2.7027027027027e-05,0.0225225225225225,0.00146516071008688,0.000120933518202909,0.0174896851254851,0.0526197966966463,0.035425561866002,0.0774890361269505,"above","d__Bacteria","Firmicutes","Unclassified Firmicutes","Unclassified Firmicutes","Unclassified Firmicutes",NA,NA
"e8931651c2e151cc9a2b35c2393c74e0",2.7027027027027e-05,0.0112612612612613,0.00146516071008688,0.000120933518202909,0.0174896851254851,0.0526197966966463,0.035425561866002,0.0774890361269505,"neutral","d__Bacteria","Chloroflexi","Ktedonobacteria","MVP-21","MVP-21",NA,NA
"fdeb2fb3c91bea842aef8bdf42db63a3",2.7027027027027e-05,0.00675675675675676,0.00146516071008688,0.000120933518202909,0.0174896851254851,0.0526197966966463,0.035425561866002,0.0774890361269505,"neutral","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA
"3043c652972e0bc8737bbc8a0399785c",2.81531531531532e-05,0.0045045045045045,0.00152616624415014,0.000130388168775386,0.0176004451201981,0.0547511935759877,0.0371574851041157,0.0799833415945023,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","CCD24",NA,NA
"9eae86cebb819e1246de3864e6318c09",2.81531531531532e-05,0.0045045045045045,0.00152616624415014,0.000130388168775386,0.0176004451201981,0.0547511935759877,0.0371574851041157,0.0799833415945023,"neutral","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"06f67f8bb6808650ca40d1c937660d99",2.92792792792793e-05,0.0135135135135135,0.00158716835335088,0.000140140444951172,0.0177109007404344,0.0568777976738,0.0388939272279027,0.0824636248356025,"neutral","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae",NA,NA
"59d3c91935df2c46f5a1ef24f5eae02e",2.92792792792793e-05,0.00900900900900901,0.00158716835335088,0.000140140444951172,0.0177109007404344,0.0568777976738,0.0388939272279027,0.0824636248356025,"neutral","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17",NA,NA
"cb708b2b13f142d8690d61aa95ce0792",2.92792792792793e-05,0.00225225225225225,0.00158716835335088,0.000140140444951172,0.0177109007404344,0.0568777976738,0.0388939272279027,0.0824636248356025,"neutral","d__Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae",NA,NA
"e41c20d548beaff432e547da9ee4d8b0",2.92792792792793e-05,0.0157657657657658,0.00158716835335088,0.000140140444951172,0.0177109007404344,0.0568777976738,0.0388939272279027,0.0824636248356025,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae",NA,NA
"1037304e94827d7097d20e49f852d5e0",3.04054054054054e-05,0.018018018018018,0.00164816703785592,0.000150185199680876,0.0178210571335719,0.0589996197620277,0.0406344183188192,0.0849303771278863,"above","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae",NA,NA
"6b0e0190d2a66495f7e4747ee2529680",3.04054054054054e-05,0.00900900900900901,0.00164816703785592,0.000150185199680876,0.0178210571335719,0.0589996197620277,0.0406344183188192,0.0849303771278863,"neutral","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified Clostridiales",NA,NA
"6c1b9454e6fed7ba2324be9ce9bbceda",3.04054054054054e-05,0.00900900900900901,0.00164816703785592,0.000150185199680876,0.0178210571335719,0.0589996197620277,0.0406344183188192,0.0849303771278863,"neutral","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae",NA,NA
"997669261aeff835c9a044e4feaf08d7",3.04054054054054e-05,0.0045045045045045,0.00164816703785592,0.000150185199680876,0.0178210571335719,0.0589996197620277,0.0406344183188192,0.0849303771278863,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","NRL2","NRL2",NA,NA
"0bec0803a2984718360692e40acbddef",3.15315315315315e-05,0.0045045045045045,0.00170916229783206,0.000160517431803975,0.0179309193011,0.0611166705884175,0.0423785302070156,0.0873840479523148,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA,NA
"6924d64e2bda477df3960abcfa0c2fd6",3.15315315315315e-05,0.018018018018018,0.00170916229783206,0.000160517431803975,0.0179309193011,0.0611166705884175,0.0423785302070156,0.0873840479523148,"above","d__Bacteria","Proteobacteria","Magnetococcia","Magnetococcales","Magnetococcaceae",NA,NA
"d9a5215f7316ec2d15a3db87da6788d6",3.15315315315315e-05,0.00900900900900901,0.00170916229783206,0.000160517431803975,0.0179309193011,0.0611166705884175,0.0423785302070156,0.0873840479523148,"neutral","d__Bacteria","Elusimicrobiota","Lineage_IIb","Lineage_IIb","Lineage_IIb",NA,NA
"00b7b36c6e35806f72667d3a28cc048d",3.26576576576577e-05,0.0135135135135135,0.00177015413344611,0.000171132280319668,0.018040492104348,0.0632289608765721,0.0441258715018099,0.0898250499628068,"neutral","d__Bacteria","Schekmanbacteria","Schekmanbacteria","Schekmanbacteria","Schekmanbacteria",NA,NA
"59686e9e12af135110d577dd92765bb2",3.26576576576577e-05,0.0157657657657658,0.00177015413344611,0.000171132280319668,0.018040492104348,0.0632289608765721,0.0441258715018099,0.0898250499628068,"neutral","d__Bacteria","Planctomycetota","Phycisphaerae","S-70","S-70",NA,NA
"b3bedf2790420ee15337fd19cc6863af",3.26576576576577e-05,0.0157657657657658,0.00177015413344611,0.000171132280319668,0.018040492104348,0.0632289608765721,0.0441258715018099,0.0898250499628068,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","PLTA13",NA,NA
"5dbe406208dbd40458ce26b4063a63e8",3.37837837837838e-05,0.0202702702702703,0.00183114254486486,0.000182025018943879,0.0181497802699288,0.0653365013260044,0.0458760833599242,0.0922537632181112,"above","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","4572-13",NA,NA
"6d591d05a326a33d89d342989c0f8b15",3.37837837837838e-05,0.0157657657657658,0.00183114254486486,0.000182025018943879,0.0181497802699288,0.0653365013260044,0.0458760833599242,0.0922537632181112,"neutral","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae",NA,NA
"7d4a41b51b25e59cb820805b0b8e6a0a",3.37837837837838e-05,0.00225225225225225,0.00183114254486486,0.000182025018943879,0.0181497802699288,0.0653365013260044,0.0458760833599242,0.0922537632181112,"neutral","d__Bacteria","Firmicutes","Bacilli","Entomoplasmatales","Spiroplasmataceae",NA,NA
"c0266f6fe567baebac43aa4a6a88fb65",3.37837837837838e-05,0.0202702702702703,0.00183114254486486,0.000182025018943879,0.0181497802699288,0.0653365013260044,0.0458760833599242,0.0922537632181112,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","MD2904-B13","MD2904-B13",NA,NA
"0c0c172a85a18522c0a102ef39123e54",3.49099099099099e-05,0.00675675675675676,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"neutral","d__Archaea","Halobacterota","Halobacteria","Halobacterales","Halomicrobiaceae",NA,NA
"18abeddb4fd1429017e07cd8b856a38e",3.49099099099099e-05,0.0045045045045045,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA4486","UBA4486",NA,NA
"39d763e721f19f5a691aaa8002a9693d",3.49099099099099e-05,0.0112612612612613,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"neutral","d__Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae",NA,NA
"75d3443d011fbf3bc83730c7d1c081d9",3.49099099099099e-05,0.00900900900900901,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"neutral","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"ae6e4929b5d99bf9eb6b4289617e7990",3.49099099099099e-05,0.00225225225225225,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriales_Incertae_Sedis",NA,NA
"e7e1863ae7dc0632cbf3e1e1dc899ebd",3.49099099099099e-05,0.0315315315315315,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"above","d__Bacteria","Planctomycetota","Planctomycetes","Unclassified Planctomycetes","Unclassified Planctomycetes",NA,NA
"ed8d57d20408c62baf5aac56b7ed5181",3.49099099099099e-05,0.0202702702702703,0.00189212753225509,0.000193191050935114,0.0182587883949126,0.0674393026121918,0.0476288358616896,0.0946705388057092,"above","d__Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured",NA,NA
"2224be346b7b15da8c9f286ca0346a37",3.6036036036036e-05,0.0045045045045045,0.0019531090957836,0.00020462590417315,0.0183675209517481,0.0695373753866299,0.0493838248915974,0.0970757019613697,"neutral","d__Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified Bacillales",NA,NA
"fa26ec9e786bca9a36501c9eba6a0f9d",3.6036036036036e-05,0.00675675675675676,0.0019531090957836,0.00020462590417315,0.0183675209517481,0.0695373753866299,0.0493838248915974,0.0970757019613697,"neutral","d__Bacteria","Caldisericota","Caldisericia","Caldisericales","LF045",NA,NA
"76172793a7fffaef40770d493d076dbd",3.71621621621622e-05,0.00675675675675676,0.00201408723561715,0.000216325226475569,0.0184759822929465,0.0716307302768867,0.0511407694398421,0.0994695547677138,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae",NA,NA
"f8b2a607298221fb7871b1257efd3932",3.71621621621622e-05,0.0247747747747748,0.00201408723561715,0.000216325226475569,0.0184759822929465,0.0716307302768867,0.0511407694398421,0.0994695547677138,"above","d__Bacteria","Planctomycetota","028H05-P-BN-P5","028H05-P-BN-P5","028H05-P-BN-P5",NA,NA
"3cb087c8542aeb9944bad48004b1f22b",3.82882882882883e-05,0.00900900900900901,0.00207506195192252,0.000228284781138277,0.0185841766555404,0.0737193778866561,0.0528994092573161,0.101852378499325,"neutral","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4_marine_group","Arctic97B-4_marine_group",NA,NA
"68d8a0e87b81ce503cf36f6e4f2a4b01",3.82882882882883e-05,0.00900900900900901,0.00207506195192252,0.000228284781138277,0.0185841766555404,0.0737193778866561,0.0528994092573161,0.101852378499325,"neutral","d__Bacteria","Proteobacteria","Gammaproteobacteria","Run-SP154","Run-SP154",NA,NA
"8bf77a2a7fe80a36371a5ec0e1dd69a3",3.82882882882883e-05,0.0045045045045045,0.00207506195192252,0.000228284781138277,0.0185841766555404,0.0737193778866561,0.0528994092573161,0.101852378499325,"neutral","d__Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136",NA,NA
"a054a2afc405ebcd2887e9a92152829c",3.82882882882883e-05,0.0112612612612613,0.00207506195192252,0.000228284781138277,0.0185841766555404,0.0737193778866561,0.0528994092573161,0.101852378499325,"neutral","d__Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA
"d97723981e6c28a49ef9d472e04e5df8",3.82882882882883e-05,0.0112612612612613,0.00207506195192252,0.000228284781138277,0.0185841766555404,0.0737193778866561,0.0528994092573161,0.101852378499325,"neutral","d__Bacteria","Actinobacteriota","Unclassified Actinobacteriota","Unclassified Actinobacteriota","Unclassified Actinobacteriota",NA,NA
"98202ec4f154a0f5395c5cf84e15d0b1",3.94144144144144e-05,0.0157657657657658,0.00213603324486647,0.000240500442687033,0.0186921081653328,0.0758033287958114,0.0546595028089771,0.104224435669491,"neutral","d__Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"539171b96eaef9c49dacdc7cc4c1c61c",4.05405405405405e-05,0.0202702702702703,0.00219700111461576,0.000252968192827886,0.0187997808409462,0.077882593560459,0.0564208254803773,0.106585971823777,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae",NA,NA
"7275fa9f812cee9e86153379d207439d",4.05405405405405e-05,0.0135135135135135,0.00219700111461576,0.000252968192827886,0.0187997808409462,0.077882593560459,0.0564208254803773,0.106585971823777,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Unclassified Micrococcales",NA,NA
"88da696ecae9a272ac97b9334ce283fd",4.05405405405405e-05,0.00675675675675676,0.00219700111461576,0.000252968192827886,0.0187997808409462,0.077882593560459,0.0564208254803773,0.106585971823777,"neutral","d__Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108",NA,NA
"aa5c7619b73fb0c6fc5ac0b3a7771704",4.27927927927928e-05,0.0045045045045045,0.00231892658519739,0.00027864439861749,0.0190143652512188,0.0820271067621423,0.059946335046664,0.111278387709918,"neutral","d__Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae",NA,NA
"abf0aedc0f651167f0930e812d33a42f",4.27927927927928e-05,0.00900900900900901,0.00231892658519739,0.00027864439861749,0.0190143652512188,0.0820271067621423,0.059946335046664,0.111278387709918,"neutral","d__Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria_Incertae_Sedis","Unknown_Family",NA,NA
"b96e6b4c797e05985884ebc4b62669d9",4.27927927927928e-05,0.00225225225225225,0.00231892658519739,0.00027864439861749,0.0190143652512188,0.0820271067621423,0.059946335046664,0.111278387709918,"neutral","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Catellicoccaceae",NA,NA
"f7dad0e9f761e4d74b484bd0983bd783",4.27927927927928e-05,0.0202702702702703,0.00231892658519739,0.00027864439861749,0.0190143652512188,0.0820271067621423,0.059946335046664,0.111278387709918,"above","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexales",NA,NA
"34d872530a6cd244a0f67e51442615c9",4.39189189189189e-05,0.018018018018018,0.00237988418636321,0.000291845319698831,0.0191212845211026,0.0840923761930357,0.0617101440154088,0.113609686995471,"neutral","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Unclassified Polyangiales",NA,NA
"649434f40d13aab9020ae7ed30d4edab",4.39189189189189e-05,0.00900900900900901,0.00237988418636321,0.000291845319698831,0.0191212845211026,0.0840923761930357,0.0617101440154088,0.113609686995471,"neutral","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"11c56130a7b5fbf94c24e9baa553e294",4.5045045045045e-05,0.0045045045045045,0.00244083836500135,0.000305283253360708,0.0192279600341332,0.0861530014672429,0.0634744239213995,0.11593130670296,"neutral","d__Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae",NA,NA
"4dc930ae8444d94e631e36628351e5d0",4.5045045045045e-05,0.0225225225225225,0.00244083836500135,0.000305283253360708,0.0192279600341332,0.0861530014672429,0.0634744239213995,0.11593130670296,"above","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Criblamydiaceae",NA,NA
"54d68ff93084fc9bec27b035253842ef",4.5045045045045e-05,0.0225225225225225,0.00244083836500135,0.000305283253360708,0.0192279600341332,0.0861530014672429,0.0634744239213995,0.11593130670296,"above","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured",NA,NA
"899b22fd8f3ba364a577e19a7a0e4623",4.5045045045045e-05,0.0135135135135135,0.00244083836500135,0.000305283253360708,0.0192279600341332,0.0861530014672429,0.0634744239213995,0.11593130670296,"neutral","d__Bacteria","RCP2-54","RCP2-54","RCP2-54","RCP2-54",NA,NA
"bf77b91ab9a4b38c4e107c5b79c67b13",4.5045045045045e-05,0.00900900900900901,0.00244083836500135,0.000305283253360708,0.0192279600341332,0.0861530014672429,0.0634744239213995,0.11593130670296,"neutral","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Thermopetrobacteraceae",NA,NA
"10d50ad27980c6fcac66927dc0ac8442",4.61711711711712e-05,0.0225225225225225,0.00250178912127853,0.000318954662681624,0.0193343953275607,0.0882089930228334,0.0652390144223604,0.118243427871732,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae",NA,NA
"2d9adcadf1b1f6baa51d3a4a14baf212",4.61711711711712e-05,0.00675675675675676,0.00250178912127853,0.000318954662681624,0.0193343953275607,0.0882089930228334,0.0652390144223604,0.118243427871732,"neutral","d__Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Oligosphaeraceae",NA,NA
"4c334ec8bbee9c22412c278599a3a63b",4.61711711711712e-05,0.0292792792792793,0.00250178912127853,0.000318954662681624,0.0193343953275607,0.0882089930228334,0.0652390144223604,0.118243427871732,"above","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified Omnitrophales",NA,NA
"ba8c81a8347df59b4b0735594d9aacc3",4.61711711711712e-05,0.018018018018018,0.00250178912127853,0.000318954662681624,0.0193343953275607,0.0882089930228334,0.0652390144223604,0.118243427871732,"neutral","d__Bacteria","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae",NA,NA
"b56b042f0e360a2deeb3841b3a23be6c",4.72972972972973e-05,0.0157657657657658,0.0025627364553615,0.000332856097218898,0.0194405938521564,0.0902603612744284,0.0670037649448103,0.120546221725842,"neutral","d__Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA
"19b9a7b8fd64ace831e0c8802fbccb63",4.84234234234234e-05,0.0225225225225225,0.00262368036741695,0.000346984190074204,0.0195465589751471,0.0923071166132528,0.068768533900713,0.12283985045751,"above","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Unclassified Oceanospirillales",NA,NA
"408f7ebb57165901e9aa920d2f41c794",4.84234234234234e-05,0.0045045045045045,0.00262368036741695,0.000346984190074204,0.0195465589751471,0.0923071166132528,0.068768533900713,0.12283985045751,"neutral","d__Archaea","Halobacterota","Halobacteria","Halobacterales","Unclassified Halobacterales",NA,NA
"b8a1469162f5cd8b33ecb3d0ac19ccc9",4.84234234234234e-05,0.036036036036036,0.00262368036741695,0.000346984190074204,0.0195465589751471,0.0923071166132528,0.068768533900713,0.12283985045751,"above","d__Bacteria","Myxococcota","Polyangia","MidBa8","MidBa8",NA,NA
"bb0ecbea46121c7a3190bd7d3a41dfd5",4.84234234234234e-05,0.018018018018018,0.00262368036741695,0.000346984190074204,0.0195465589751471,0.0923071166132528,0.068768533900713,0.12283985045751,"neutral","d__Bacteria","Cyanobacteria","Vampirivibrionia","Unclassified Vampirivibrionia","Unclassified Vampirivibrionia",NA,NA
"e928ea8d30607b1cdd50a391b37f613f",4.84234234234234e-05,0.0157657657657658,0.00262368036741695,0.000346984190074204,0.0195465589751471,0.0923071166132528,0.068768533900713,0.12283985045751,"neutral","d__Bacteria","FW113","FW113","FW113","FW113",NA,NA
"055cba3d5e5dd5a1233426b109a6d6b7",4.95495495495496e-05,0.0045045045045045,0.00268462085761161,0.000361335655086002,0.0196522939830229,0.0943492694071885,0.0705331879833677,0.125124467931334,"neutral","d__Bacteria","WOR-1","WOR-1","WOR-1","WOR-1",NA,NA
"05e1db671d2986689b13777f3b4726ca",4.95495495495496e-05,0.0337837837837838,0.00268462085761161,0.000361335655086002,0.0196522939830229,0.0943492694071885,0.0705331879833677,0.125124467931334,"above","d__Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA
