"id"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"
"f97d02de42941c037eb8a78f8695c9db"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"
"03b43465bb0ae97bc73b549df90529cf"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Unclassified Rhizobiales"
"bbc16770c881b363745bc44da638041a"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Parvularculaceae"
"b513f8f8cfb220e523ecc17a95d630f7"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Defluviicoccales"	"Defluviicoccaceae"
"28a1eadb298bc8cdcaa9f8743212dba7"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kordiimonadales"	"Kordiimonadaceae"
"c92ebad47df7c279e291c605bd9047d9"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"
"7486245be9fb92135ca6e585432a14d1"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"
"d5db52ed9b62a400c646b59fcb23c20b"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"uncultured"	"uncultured"
"eb72502c02ff96a6f6c6c41b65201e2f"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"
"50e5ccaf882946f2c0fe3d2b149e5c63"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Magnetospiraceae"
"8ceb4d84a9c6b686ad971572f65c5559"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Nannocystales"	"Nannocystaceae"
"f34ace93a8b881f77277003fd31e5480"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Haliangiales"	"Haliangiaceae"
"663a42ef81659af0117b4950d7db4f9e"	"d__Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"uncultured"
"9b579ef9e6d078c541fcd97c487a79e6"	"d__Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexales"
"1ae6d2d50c9ae5a36f59607aa973a99e"	"d__Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	"WCHB1-41"
"29ddaa10a666a1a9bb8873bb3845547a"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Sandaracinaceae"
"84c08557b2f8fa7a62129289491e4407"	"d__Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"Bradymonadales"	"Bradymonadales"
"35019a4243f55b48d21ea7437fb5c439"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Eel-36e1D6"
"13554dc2ef1e7c5ab2cfbaf5ff011289"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"BIrii41"
"96501f137c9decf9bb33643d818ad854"	"d__Bacteria"	"Sva0485"	"Sva0485"	"Sva0485"	"Sva0485"
"ea666cc887addc946e8509fd4c9efb01"	"d__Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"
"2fbe18fd967f718eb1a09b9c3158a412"	"d__Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"PB19"	"PB19"
"1e6d69fdeef6356a15b01e517d82a56a"	"d__Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"
"fbcf877135b71ca4e0c4486710a28984"	"d__Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfobacteraceae"
"4fc968a76fc8471f22a1f2123e9e78ab"	"d__Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"
"e6090db8da9a4259635dee75663e105d"	"d__Bacteria"	"NB1-j"	"NB1-j"	"NB1-j"	"NB1-j"
"4b460f19d8773ed4fe0d09d061d5f58d"	"d__Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"
"7133426b9178fb41c0783696b1cb490a"	"d__Bacteria"	"Gemmatimonadota"	"PAUC43f_marine_benthic_group"	"PAUC43f_marine_benthic_group"	"PAUC43f_marine_benthic_group"
"bba84289680527ba25604fc500e57a85"	"d__Bacteria"	"Gemmatimonadota"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"
"8d89101f327f75f8e83f250a6ce5cdb3"	"d__Bacteria"	"MBNT15"	"MBNT15"	"MBNT15"	"MBNT15"
"4caf3d4b791cb7ef665353c1838a5145"	"d__Bacteria"	"Desulfobacterota"	"uncultured"	"uncultured"	"uncultured"
"df949123d28686b73df53998880b3dce"	"d__Bacteria"	"Myxococcota"	"bacteriap25"	"bacteriap25"	"bacteriap25"
