"sample_name_backup","expedition_number","BiologicalMatter","faith_pd","faith_SR"
"331","E3.3.Por.cyli.1.20150123.T","E3","Coral Tissue",7.435904234,37
"332","E3.3.Por.cyli.1.20150127.M","E3","Coral Mucus",8.607040781,102
"333","E3.3.Por.cyli.1.20150127.S","E3","Coral Skeleton",4.449533325,32
"334","E3.3.Por.cyli.1.20150127.T","E3","Coral Tissue",5.673929369,30
"335","E3.3.Por.cyli.2.20150123.M","E3","Coral Mucus",2.265736215,43
"336","E3.3.Por.cyli.2.20150123.S","E3","Coral Skeleton",3.003285145,22
"337","E3.3.Por.cyli.2.20150123.T","E3","Coral Tissue",4.611048809,25
"338","E3.4.Pac.rugo.1.20150127.M","E3","Coral Mucus",13.935945246,160
"339","E3.4.Pac.rugo.1.20150127.S","E3","Coral Skeleton",8.739584917,61
"340","E3.4.Pac.rugo.1.20150127.T","E3","Coral Tissue",9.422540088,74
"341","E3.4.Pac.rugo.1.20150128.M","E3","Coral Mucus",7.758476852,98
"342","E3.4.Pac.rugo.1.20150128.S","E3","Coral Skeleton",5.705824688,57
"343","E3.4.Pac.rugo.1.20150128.T","E3","Coral Tissue",1.181121542,20
"344","E3.4.Pac.spec.1.20150128.M","E3","Coral Mucus",15.445432981,138
"345","E3.4.Pac.spec.1.20150128.S","E3","Coral Skeleton",3.861846156,21
"346","E3.4.Pac.spec.1.20150128.T","E3","Coral Tissue",9.712981433,70
"347","E3.4.Pac.spec.1.20150129.M","E3","Coral Mucus",10.965792943,128
"348","E3.4.Pac.spec.1.20150129.S","E3","Coral Skeleton",4.838195176,61
"349","E3.4.Pac.spec.1.20150129.T","E3","Coral Tissue",23.873075116,143
"350","E3.5.Gal.astr.1.20150124.M","E3","Coral Mucus",0.764249789,26
"351","E3.5.Gal.astr.1.20150124.S","E3","Coral Skeleton",20.032912567,156
"352","E3.5.Gal.astr.1.20150124.T","E3","Coral Tissue",21.080405243,155
"353","E3.5.Gal.astr.2.20150124.M","E3","Coral Mucus",1.796419191,24
"354","E3.5.Gal.astr.2.20150124.S","E3","Coral Skeleton",23.088626827,206
"355","E3.5.Gal.astr.2.20150124.T","E3","Coral Tissue",31.297032047,233
"356","E3.5.Gal.astr.2.20150127.M","E3","Coral Mucus",4.491744964,74
"357","E3.5.Gal.astr.2.20150127.S","E3","Coral Skeleton",8.319450232,56
"358","E3.6.Acr.hyac.1.20150105.M","E3","Coral Mucus",3.862616655,97
"359","E3.6.Acr.hyac.1.20150105.S","E3","Coral Skeleton",3.09936661,59
"360","E3.6.Acr.hyac.1.20150106.M","E3","Coral Mucus",2.885281783,42
"361","E3.6.Acr.hyac.1.20150106.S","E3","Coral Skeleton",3.113941221,73
"362","E3.6.Acr.hyac.1.20150106.T","E3","Coral Tissue",2.951019714,45
"363","E3.6.Acr.hyac.1.20150118.M","E3","Coral Mucus",14.432044096,81
"364","E3.6.Acr.hyac.1.20150118.S","E3","Coral Skeleton",0.936807623,20
"365","E3.6.Acr.hyac.1.20150118.T","E3","Coral Tissue",8.511197475,61
"366","E3.6.Acr.hyac.1.20150120.M","E3","Coral Mucus",9.349073814,146
"367","E3.6.Acr.hyac.1.20150120.S","E3","Coral Skeleton",4.283109875,45
"368","E3.6.Acr.hyac.1.20150121.M","E3","Coral Mucus",3.136914443,56
"369","E3.6.Acr.hyac.1.20150121.S","E3","Coral Skeleton",2.348268074,29
"370","E3.6.Acr.hyac.1.20150121.T","E3","Coral Tissue",1.708785018,34
"371","E3.6.Acr.hyac.1.20150123.M","E3","Coral Mucus",4.006723178,94
"372","E3.6.Acr.hyac.1.20150123.S","E3","Coral Skeleton",3.425339199,31
"373","E3.6.Acr.hyac.1.20150123.T","E3","Coral Tissue",4.020769434,50
"374","E3.6.Acr.hyac.2.20150105.M","E3","Coral Mucus",5.876136746,85
"375","E3.6.Acr.hyac.2.20150105.S","E3","Coral Skeleton",2.338982798,39
"376","E3.6.Acr.hyac.2.20150105.T","E3","Coral Tissue",1.827584234,40
"377","E3.6.Acr.hyac.2.20150106.M","E3","Coral Mucus",3.833883138,76
"378","E3.6.Acr.hyac.2.20150106.S","E3","Coral Skeleton",2.695528038,36
"379","E3.6.Acr.hyac.2.20150106.T","E3","Coral Tissue",1.720197036,27
"380","E3.6.Acr.hyac.2.20150120.M","E3","Coral Mucus",3.843309362,70
"381","E3.6.Acr.hyac.2.20150120.S","E3","Coral Skeleton",4.538802244,40
"382","E3.6.Acr.hyac.2.20150120.T","E3","Coral Tissue",4.052561095,45
"383","E3.6.Acr.hyac.2.20150121.M","E3","Coral Mucus",4.705793415,79
"384","E3.6.Acr.hyac.2.20150121.S","E3","Coral Skeleton",5.231943626,35
"385","E3.6.Acr.hyac.2.20150123.M","E3","Coral Mucus",11.190189396,181
"386","E3.6.Acr.hyac.2.20150123.S","E3","Coral Skeleton",1.707236522,23
"387","E3.6.Acr.hyac.2.20150123.T","E3","Coral Tissue",2.956004275,49
"388","E3.6.Acr.hyac.3.20150105.M","E3","Coral Mucus",8.918340225,125
"389","E3.6.Acr.hyac.3.20150105.S","E3","Coral Skeleton",3.026029047,63
"390","E3.6.Acr.hyac.3.20150105.T","E3","Coral Tissue",1.558878704,31
"391","E3.6.Acr.hyac.3.20150106.T","E3","Coral Tissue",3.235560122,40
"392","E3.6.Acr.hyac.3.20150120.M","E3","Coral Mucus",3.566059289,50
"393","E3.6.Acr.hyac.3.20150120.S","E3","Coral Skeleton",1.85092384,20
"394","E3.6.Acr.hyac.3.20150120.T","E3","Coral Tissue",2.511465689,54
"395","E3.6.Acr.hyac.3.20150121.M","E3","Coral Mucus",1.405200751,34
"396","E3.6.Acr.hyac.3.20150121.S","E3","Coral Skeleton",3.832070825,37
"397","E3.6.Acr.hyac.3.20150121.T","E3","Coral Tissue",2.295470908,28
"398","E3.6.Acr.hyac.3.20150123.M","E3","Coral Mucus",15.50662543,209
"399","E3.6.Acr.hyac.3.20150123.S","E3","Coral Skeleton",1.284287967,24
"400","E3.6.Acr.hyac.3.20150123.T","E3","Coral Tissue",5.767231109,75
"401","E3.6.Acr.hyac.4.20150105.M","E3","Coral Mucus",2.553599453,40
"402","E3.6.Acr.hyac.4.20150105.S","E3","Coral Skeleton",2.773255551,35
"403","E3.6.Acr.hyac.4.20150105.T","E3","Coral Tissue",1.27688218,26
"404","E3.6.Acr.hyac.4.20150106.S","E3","Coral Skeleton",3.405873664,52
"405","E3.6.Acr.hyac.4.20150106.T","E3","Coral Tissue",1.721116726,24
"406","E3.7.Pav.vari.1.20150124.M","E3","Coral Mucus",10.14961519,129
"407","E3.7.Pav.vari.1.20150124.S","E3","Coral Skeleton",16.186010387,108
"408","E3.7.Pav.vari.1.20150124.T","E3","Coral Tissue",8.450646628,37
"409","E3.7.Pav.vari.1.20150127.M","E3","Coral Mucus",8.635569391,117
"410","E3.7.Pav.vari.1.20150127.S","E3","Coral Skeleton",19.618703278,129
"411","E3.7.Pav.vari.1.20150127.T","E3","Coral Tissue",14.890150643,62
"412","E3.7.Pav.vari.2.20150124.M","E3","Coral Mucus",11.616456451,152
"413","E3.7.Pav.vari.2.20150124.S","E3","Coral Skeleton",17.705696562,110
"414","E3.7.Pav.vari.2.20150124.T","E3","Coral Tissue",11.747637206,61
"415","E7.10.Poc.dami.1.20150621.M","E7","Coral Mucus",3.163920009,79
"416","E7.10.Poc.dami.2.20150621.M","E7","Coral Mucus",10.813248183,123
"417","E7.10.Poc.dami.2.20150621.S","E7","Coral Skeleton",6.750492152,59
"418","E7.10.Poc.dami.3.20150621.M","E7","Coral Mucus",1.395417276,34
"419","E7.10.Poc.dami.3.20150621.S","E7","Coral Skeleton",9.177096458,45
"420","E7.10.Ser.cali.1.20150622.M","E7","Coral Mucus",3.174160078,60
"421","E7.10.Ser.cali.1.20150622.S","E7","Coral Skeleton",7.916143151,58
"422","E7.10.Ser.cali.2.20150622.M","E7","Coral Mucus",5.535005153,129
"423","E7.10.Ser.cali.2.20150622.S","E7","Coral Skeleton",2.421627411,27
"424","E7.10.Ser.cali.3.20150622.M","E7","Coral Mucus",5.396159081,117
"425","E7.10.Ser.cali.3.20150622.S","E7","Coral Skeleton",6.462219129,29
"426","E7.17.Cyp.micr.1.20150621.M","E7","Coral Mucus",11.547954198,166
"427","E7.17.Cyp.micr.1.20150621.S","E7","Coral Skeleton",6.367420823,50
"428","E7.17.Cyp.micr.2.20150621.M","E7","Coral Mucus",8.986158992,120
"429","E7.17.Cyp.micr.2.20150621.S","E7","Coral Skeleton",15.595990986,139
"430","E7.17.Cyp.micr.3.20150621.M","E7","Coral Mucus",1.946267971,49
"431","E7.17.Cyp.micr.3.20150621.S","E7","Coral Skeleton",3.747675262,42
"432","E7.17.Ech.lame.1.20150620.M","E7","Coral Mucus",14.365821522,132
"433","E7.17.Ech.lame.1.20150620.S","E7","Coral Skeleton",9.656280496,61
"434","E7.17.Ech.lame.1.20150620.T","E7","Coral Tissue",2.538270427,67
"435","E7.17.Ech.lame.2.20150620.M","E7","Coral Mucus",2.168080577,45
"436","E7.17.Ech.lame.2.20150620.S","E7","Coral Skeleton",21.117484007,184
"437","E7.17.Ech.lame.2.20150620.T","E7","Coral Tissue",14.081151367,136
"438","E7.17.Ech.lame.3.20150620.M","E7","Coral Mucus",25.806826313,230
"439","E7.17.Ech.lame.3.20150620.S","E7","Coral Skeleton",12.047351396,86
"440","E7.17.Ech.lame.3.20150620.T","E7","Coral Tissue",11.35519698,71
"441","E7.17.Fav.abdi.1.20150623.M","E7","Coral Mucus",16.423050658,155
"442","E7.17.Fav.abdi.1.20150623.S","E7","Coral Skeleton",24.877392136,199
"443","E7.17.Fav.abdi.1.20150623.T","E7","Coral Tissue",18.878859286,95
"444","E7.17.Fav.abdi.2.20150623.M","E7","Coral Mucus",0.857279721,17
"445","E7.17.Fav.spA.1.20150623.M","E7","Coral Mucus",3.400992457,55
"446","E7.17.Fav.spA.1.20150623.S","E7","Coral Skeleton",26.190593111,248
"447","E7.17.Fav.spA.1.20150623.T","E7","Coral Tissue",5.857097103,42
"448","E7.17.Fav.spA.2.20150623.M","E7","Coral Mucus",1.312573936,22
"449","E7.17.Fav.spA.2.20150623.S","E7","Coral Skeleton",22.02215721,177
"450","E7.17.Fav.spA.2.20150623.T","E7","Coral Tissue",5.480953203,48
"451","E7.17.Fav.spB.1.20150623.M","E7","Coral Mucus",4.980956399,105
"452","E7.17.Fav.spB.1.20150623.S","E7","Coral Skeleton",14.623738098,151
"453","E7.17.Fav.spC.1.20150623.S","E7","Coral Skeleton",7.135761563,57
"454","E7.17.Fav.spC.1.20150623.T","E7","Coral Tissue",3.402550163,50
"455","E7.17.Gon.edwa.1.20150623.M","E7","Coral Mucus",1.83726039,35
"456","E7.17.Gon.edwa.1.20150623.S","E7","Coral Skeleton",10.507979721,87
"457","E7.17.Gon.edwa.1.20150623.T","E7","Coral Tissue",26.763829662,183
"458","E7.17.Gon.edwa.2.20150623.M","E7","Coral Mucus",0.946404611,28
"459","E7.17.Gon.edwa.2.20150623.T","E7","Coral Tissue",14.391572536,99
"460","E7.17.Hyd.exce.1.20150620.M","E7","Coral Mucus",12.80298736,128
"461","E7.17.Hyd.exce.1.20150620.S","E7","Coral Skeleton",11.817088925,128
"462","E7.17.Hyd.exce.1.20150620.T","E7","Coral Tissue",13.537718193,70
"463","E7.17.Hyd.exes.1.20150622.M","E7","Coral Mucus",13.406737322,154
"464","E7.17.Hyd.exes.1.20150622.T","E7","Coral Tissue",3.560228162,24
"465","E7.17.Hyd.exes.2.20150622.M","E7","Coral Mucus",2.624207681,31
"466","E7.17.Hyd.exes.2.20150622.S","E7","Coral Skeleton",5.077033366,26
"467","E7.17.Hyd.exes.2.20150622.T","E7","Coral Tissue",5.835022169,44
"468","E7.17.Mer.ampl.1.20150621.M","E7","Coral Mucus",10.739114875,133
"469","E7.17.Mer.ampl.1.20150621.T","E7","Coral Tissue",5.647442003,32
"470","E7.17.Mer.ampl.2.20150621.T","E7","Coral Tissue",9.539966845,57
"471","E7.17.Mer.ampl.3.20150621.M","E7","Coral Mucus",11.299874318,123
"472","E7.17.Mer.ampl.3.20150621.T","E7","Coral Tissue",6.939567995,42
"473","E7.17.Myc.elep.1.20150622.M","E7","Coral Mucus",11.78777458,126
"474","E7.17.Myc.elep.1.20150622.S","E7","Coral Skeleton",14.328807481,127
"475","E7.17.Myc.elep.1.20150622.T","E7","Coral Tissue",14.673780295,130
"476","E7.17.Pla.sine.1.20150622.S","E7","Coral Skeleton",2.710978481,41
"477","E7.17.Pla.sine.1.20150622.T","E7","Coral Tissue",4.475634432,29
"478","E7.17.Pla.sine.2.20150622.M","E7","Coral Mucus",9.168483716,121
"479","E7.17.Pla.sine.2.20150622.S","E7","Coral Skeleton",3.141217306,54
"480","E7.17.Pla.sine.2.20150622.T","E7","Coral Tissue",5.598914758,31
"481","E7.17.Pla.sine.3.20150622.M","E7","Coral Mucus",7.039339714,107
"482","E7.17.Pla.sine.3.20150622.S","E7","Coral Skeleton",2.540640875,42
"483","E7.17.Pla.sine.3.20150622.T","E7","Coral Tissue",5.200257533,26
"484","E7.19.Lob.hemp.1.20150619.M","E7","Coral Mucus",13.538145322,156
"485","E7.19.Lob.hemp.1.20150619.S","E7","Coral Skeleton",14.05915629,126
"486","E7.19.Lob.hemp.1.20150619.T","E7","Coral Tissue",15.263619135,75
"487","E7.19.Lob.hemp.1.20150621.M","E7","Coral Mucus",4.606295211,91
"488","E7.19.Lob.hemp.1.20150621.S","E7","Coral Skeleton",12.498069323,93
"489","E7.19.Lob.hemp.1.20150621.T","E7","Coral Tissue",28.351868633,216
"490","E7.19.Lob.hemp.2.20150619.M","E7","Coral Mucus",15.243594856,139
"491","E7.19.Lob.hemp.2.20150619.S","E7","Coral Skeleton",17.033673431,147
"492","E7.19.Lob.hemp.2.20150619.T","E7","Coral Tissue",14.991471473,84
"493","E7.3.Por.loba.1.20150619.M","E7","Coral Mucus",9.041656295,99
"494","E7.3.Por.loba.1.20150619.S","E7","Coral Skeleton",9.827110186,81
"495","E7.3.Por.loba.1.20150619.T","E7","Coral Tissue",5.974865048,43
"496","E7.3.Por.loba.2.20150619.M","E7","Coral Mucus",2.528166856,46
"497","E7.3.Por.loba.2.20150619.S","E7","Coral Skeleton",9.578381529,54
"498","E7.3.Por.loba.2.20150619.T","E7","Coral Tissue",12.462543422,73
"499","E7.3.Por.loba.3.20150619.M","E7","Coral Mucus",7.626742574,43
"500","E7.3.Por.loba.3.20150619.S","E7","Coral Skeleton",6.401660994,54
"501","E7.3.Por.loba.4.20150619.M","E7","Coral Mucus",1.639127313,57
"502","E7.3.Por.loba.4.20150619.S","E7","Coral Skeleton",18.166944114,124
"503","E7.3.Por.loba.4.20150619.T","E7","Coral Tissue",13.543804564,72
"504","E7.5.Gal.astr.1.20150622.M","E7","Coral Mucus",5.213922017,98
"505","E7.5.Gal.astr.1.20150622.S","E7","Coral Skeleton",6.67421021,56
"506","E7.5.Gal.astr.1.20150622.T","E7","Coral Tissue",14.395786242,99
"507","E7.5.Gal.fasc.1.20150621.M","E7","Coral Mucus",11.863218274,136
"508","E7.5.Gal.fasc.1.20150621.S","E7","Coral Skeleton",22.316259832,171
"509","E7.5.Gal.fasc.1.20150621.T","E7","Coral Tissue",30.457104424,228
"510","E7.5.Gal.fasc.1.20150622.M","E7","Coral Mucus",3.05001975,44
"511","E7.5.Gal.fasc.1.20150622.S","E7","Coral Skeleton",4.225824805,38
"512","E7.5.Gal.fasc.1.20150622.T","E7","Coral Tissue",11.704873725,84
"513","E7.6.Acr.hyac.1.20150622.M","E7","Coral Mucus",6.497600852,125
"514","E7.6.Acr.hyac.1.20150622.S","E7","Coral Skeleton",3.294102845,57
"515","E7.6.Acr.hyac.1.20150622.T","E7","Coral Tissue",2.61032129,49
"516","E7.6.Acr.hyac.2.20150622.M","E7","Coral Mucus",5.227409572,99
"517","E7.6.Acr.hyac.2.20150622.S","E7","Coral Skeleton",2.820516178,49
"518","E7.6.Acr.hyac.2.20150622.T","E7","Coral Tissue",1.773923219,48
"519","E7.6.Acr.hyac.3.20150622.M","E7","Coral Mucus",4.561200593,116
"520","E7.6.Acr.hyac.3.20150622.S","E7","Coral Skeleton",0.984440511,30
"521","E7.6.Acr.hyac.3.20150622.T","E7","Coral Tissue",4.168924825,47
"522","E7.6.Mon.aequ.1.20150620.M","E7","Coral Mucus",2.93533025,87
"523","E7.6.Mon.aequ.1.20150620.S","E7","Coral Skeleton",4.536572462,29
"524","E7.6.Mon.aequ.1.20150620.T","E7","Coral Tissue",3.385554195,42
"525","E7.6.Mon.aequ.2.20150620.M","E7","Coral Mucus",5.793140278,106
"526","E7.6.Mon.aequ.2.20150620.S","E7","Coral Skeleton",2.344393362,34
"527","E7.6.Mon.aequ.2.20150620.T","E7","Coral Tissue",9.978885827,77
"528","E7.6.Mon.aequ.3.20150620.M","E7","Coral Mucus",3.539308696,69
"529","E7.6.Mon.aequ.3.20150620.S","E7","Coral Skeleton",2.985978217,60
"530","E7.6.Mon.aequ.3.20150620.T","E7","Coral Tissue",9.99505113,131
"531","E7.6.Mon.aequ.4.20150620.M","E7","Coral Mucus",0.832996145,34
"532","E7.6.Mon.aequ.4.20150620.S","E7","Coral Skeleton",2.622158415,52
"533","E7.6.Mon.aequ.4.20150620.T","E7","Coral Tissue",18.258722835,152
"534","E7.7.Pav.vari.1.20150622.M","E7","Coral Mucus",8.192774309,135
"535","E7.7.Pav.vari.1.20150623.M","E7","Coral Mucus",0.599839293,11
"536","E7.7.Pav.vari.1.20150623.S","E7","Coral Skeleton",7.98733025,53
"537","E7.7.Pav.vari.1.20150623.T","E7","Coral Tissue",29.095740431,234
"538","E7.7.Pav.vari.2.20150622.M","E7","Coral Mucus",4.297309355,78
"539","E7.7.Pav.vari.2.20150622.S","E7","Coral Skeleton",17.668521838,123
"540","E7.7.Pav.vari.2.20150622.T","E7","Coral Tissue",11.5057598,55
